gyro_xout_scaled,gyro_yout_scaled,gyro_zout_scaled,accel_xout_scaled,accel_yout_scaled,accel_zout_scaled,x_rotation,y_rotation,measured_timestamp
-5.0,-1.0,-2.0,-0.106689453125,-0.77978515625,1.04541015625,-36.5775866905482,4.67662701758585,1488055640.89389
-5.0,-1.0,-2.0,-0.092529296875,-0.763427734375,1.0576171875,-35.7195603349948,4.05765237994252,1488055640.94349
-6.0,-1.0,-2.0,-0.091796875,-0.764892578125,1.04541015625,-36.0869190599971,4.05355888357198,1488055641.11294
-5.0,-1.0,-2.0,-0.095703125,-0.761474609375,1.048828125,-35.8676992295016,4.2230057442615,1488055641.16451
-5.0,-1.0,-2.0,-0.096435546875,-0.78125,1.044189453125,-36.6867544840095,4.22920100702563,1488055641.21587
-5.0,-2.0,-2.0,-0.095458984375,-0.76025390625,1.049072265625,-35.8183597579571,4.21395330615069,1488055641.26279
-5.0,0.0,-2.0,-0.09716796875,-0.76953125,1.04248046875,-36.3154210598592,4.28860011911509,1488055641.31266
-5.0,-1.0,-2.0,-0.091064453125,-0.76220703125,1.048583984375,-35.9107782326432,4.01828713320346,1488055641.36086
-5.0,-1.0,-2.0,-0.10205078125,-0.767333984375,1.0439453125,-36.1871765043315,4.50367058036823,1488055641.41107
-5.0,-1.0,-2.0,-0.088134765625,-0.7626953125,1.039794921875,-36.1624972543556,3.90989300293959,1488055641.46248
-5.0,-1.0,-2.0,-0.09765625,-0.775634765625,1.0390625,-36.619745178508,4.30711100121128,1488055641.51614
-5.0,-1.0,-2.0,-0.093994140625,-0.76123046875,1.033935546875,-36.2496880295373,4.18702548513089,1488055641.56855
-6.0,-1.0,-2.0,-0.08984375,-0.7646484375,1.04443359375,-36.1079098750803,3.97043968244712,1488055641.61984
-5.0,-1.0,-2.0,-0.0966796875,-0.758056640625,1.038818359375,-36.0017745095599,4.2993326273417,1488055641.67053
-5.0,-1.0,-2.0,-0.094482421875,-0.77685546875,1.032958984375,-36.831068669932,4.18097399732206,1488055641.72081
-5.0,-1.0,-2.0,-0.0966796875,-0.764404296875,1.052978515625,-35.8633223180257,4.24934635616135,1488055641.77255
-6.0,-1.0,-2.0,-0.091796875,-0.76806640625,1.046142578125,-36.1809436564268,4.04587931663334,1488055641.82341
-5.0,-1.0,-2.0,-0.09814453125,-0.76171875,1.044189453125,-35.9902374133757,4.34236920157109,1488055641.87325
-5.0,-1.0,-2.0,-0.09716796875,-0.765869140625,1.048095703125,-36.0397953432412,4.2808388527077,1488055641.92123
-5.0,-1.0,-2.0,-0.0966796875,-0.7705078125,1.044677734375,-36.2942013222615,4.25943956769053,1488055641.97361
-5.0,-1.0,-2.0,-0.079345703125,-0.78125,1.033203125,-37.0135085654573,3.50530522112701,1488055642.02501
-5.0,-1.0,-2.0,-0.093505859375,-0.763671875,1.0478515625,-35.9763950723639,4.12479319317006,1488055642.07556
-5.0,-1.0,-2.0,-0.079345703125,-0.764892578125,1.031982421875,-36.4646412415743,3.53464880402927,1488055642.12153
-5.0,-1.0,-2.0,-0.0927734375,-0.768798828125,1.057373046875,-35.9158608314487,4.05916258375928,1488055642.30877
-5.0,1.0,-2.0,-0.095947265625,-0.756103515625,1.059814453125,-35.3947181307829,4.21501232486251,1488055642.35861
-5.0,-1.0,-2.0,-0.095703125,-0.766357421875,1.054931640625,-35.8850297178813,4.19780905085104,1488055642.41235
-5.0,-1.0,-2.0,-0.101806640625,-0.759765625,1.04296875,-35.9428087916098,4.51117107421112,1488055642.58771
-5.0,-2.0,-2.0,-0.10107421875,-0.766845703125,1.04736328125,-36.0838976949147,4.45230418973758,1488055642.63967
-5.0,-1.0,-2.0,-0.09716796875,-0.75048828125,1.045166015625,-35.563757203082,4.31860916208495,1488055642.81628
-5.0,-1.0,-2.0,-0.091552734375,-0.766357421875,1.060546875,-35.7511837678278,4.00245810759359,1488055642.86199
-5.0,-1.0,-2.0,-0.09814453125,-0.77001953125,1.047607421875,-36.19749768019,4.3168768487868,1488055642.92298
-5.0,-1.0,-2.0,-0.085205078125,-0.764404296875,1.060791015625,-35.6891221439301,3.72844987943356,1488055643.0929
-5.0,-1.0,-2.0,-0.089111328125,-0.78125,1.046142578125,-36.6528067070306,3.90436328113145,1488055643.14302
-5.0,-1.0,-2.0,-0.099365234375,-0.76025390625,1.043212890625,-35.9600782367346,4.4017727093589,1488055643.19444
-5.0,-1.0,-2.0,-0.098388671875,-0.763427734375,1.0498046875,-35.905907710874,4.33460464179662,1488055643.24517
-5.0,-2.0,-2.0,-0.08935546875,-0.765625,1.056884765625,-35.8233121612721,3.91683544295977,1488055643.29731
-5.0,-1.0,-2.0,-0.096435546875,-0.764404296875,1.0556640625,-35.7952060383035,4.23160973805084,1488055643.3456
-5.0,-1.0,-2.0,-0.07958984375,-0.76123046875,1.050537109375,-35.8496210132544,3.51060014129369,1488055643.39227
-5.0,1.0,-2.0,-0.10302734375,-0.76708984375,1.047119140625,-36.0939675350789,4.53816660807695,1488055643.44384
-5.0,0.0,-2.0,-0.098876953125,-0.750732421875,1.060302734375,-35.1829654229838,4.35226665101558,1488055643.49463
-5.0,-1.0,-2.0,-0.10888671875,-0.76513671875,1.046875,-36.0154732753354,4.80006045651109,1488055643.54689
-6.0,-1.0,-2.0,-0.09716796875,-0.77099609375,1.052734375,-36.1023312100675,4.25870766447104,1488055643.59173
-5.0,-1.0,-2.0,-0.080810546875,-0.765869140625,1.046875,-36.1072576943552,3.56493686309972,1488055643.64204
-5.0,-1.0,-2.0,-0.0947265625,-0.77197265625,1.061279296875,-35.9240015906864,4.1285074697391,1488055643.69567
-6.0,-1.0,-2.0,-0.099609375,-0.76025390625,1.032958984375,-36.2264268190727,4.44089272620298,1488055643.7419
-5.0,-1.0,-2.0,-0.091552734375,-0.768310546875,1.05615234375,-35.9324955930323,4.00982376560654,1488055643.79318
-5.0,-1.0,-2.0,-0.10107421875,-0.765869140625,1.047607421875,-36.0428576079699,4.45360127486167,1488055643.84359
-5.0,-1.0,-2.0,-0.09619140625,-0.76416015625,1.050048828125,-35.9309681689788,4.23611583314291,1488055643.8939
-5.0,-1.0,-2.0,-0.093505859375,-0.767578125,1.050537109375,-36.0462237986371,4.11066444162313,1488055643.94584
-6.0,-1.0,-2.0,-0.09814453125,-0.759033203125,1.043212890625,-35.9193150726277,4.35031789604844,1488055643.99213
-5.0,-1.0,-2.0,-0.090087890625,-0.77001953125,1.04931640625,-36.1720334272153,3.95950471778548,1488055644.12633
-5.0,-1.0,-2.0,-0.091796875,-0.762939453125,1.025634765625,-36.5350734535426,4.10751509568197,1488055644.17868
-5.0,-1.0,-2.0,-0.08837890625,-0.76513671875,1.0478515625,-36.0400958596633,3.89676090635364,1488055644.3307
-5.0,-1.0,-2.0,-0.09228515625,-0.751708984375,1.043701171875,-35.6569743294135,4.10386877852288,1488055644.38149
-5.0,-1.0,-2.0,-0.09619140625,-0.781005859375,1.050048828125,-36.5265786893057,4.20391648825272,1488055644.43163
-5.0,-1.0,-2.0,-0.0947265625,-0.767822265625,1.058837890625,-35.8394903390993,4.14239297892233,1488055644.48371
-5.0,-1.0,-2.0,-0.097900390625,-0.759033203125,1.034423828125,-36.1484845525179,4.36344746749061,1488055644.53175
-5.0,-1.0,-2.0,-0.10107421875,-0.751953125,1.061767578125,-35.1846614534714,4.44212610447949,1488055644.58168
-5.0,-1.0,-2.0,-0.101318359375,-0.760498046875,1.05126953125,-35.7566307831818,4.46499131365771,1488055644.63278
-5.0,-1.0,-2.0,-0.091064453125,-0.783935546875,1.074951171875,-36.0048784806673,3.91560470560005,1488055644.68521
-5.0,-1.0,-2.0,-0.096435546875,-0.770263671875,1.055419921875,-36.0092662863965,4.22112919069943,1488055644.73561
-5.0,0.0,-2.0,-0.09033203125,-0.768310546875,1.04443359375,-36.2372453828416,3.98529933651628,1488055644.7818
-5.0,-1.0,-2.0,-0.0986328125,-0.767822265625,1.04833984375,-36.0994198162683,4.34063107738026,1488055644.8319
-5.0,-1.0,-2.0,-0.095458984375,-0.752197265625,1.02587890625,-36.1320024457384,4.29147263611681,1488055644.88307
-5.0,-1.0,-2.0,-0.0927734375,-0.765625,1.0439453125,-36.1487533132893,4.0988974534585,1488055644.93365
-5.0,-1.0,-2.0,-0.1083984375,-0.773193359375,1.03759765625,-36.5437341824622,4.78848869640532,1488055644.98393
-5.0,-1.0,-2.0,-0.107177734375,-0.7568359375,1.03564453125,-36.0135969336523,4.77627228413589,1488055645.03529
-5.0,-1.0,-2.0,-0.089111328125,-0.765869140625,1.05029296875,-36.0016014300556,3.92171050910414,1488055645.08829
-5.0,-1.0,-2.0,-0.082763671875,-0.75048828125,1.053955078125,-35.3703023243084,3.66004445457758,1488055645.13769
-5.0,-1.0,-2.0,-0.094970703125,-0.765625,1.04296875,-36.168963712601,4.19817804501052,1488055645.18574
-5.0,-1.0,-2.0,-0.09619140625,-0.76513671875,1.05078125,-35.9469140786549,4.23232683902918,1488055645.2355
-5.0,-1.0,-2.0,-0.093017578125,-0.76513671875,1.05029296875,-35.9668189950689,4.09440325906287,1488055645.41813
-5.0,-1.0,-2.0,-0.090576171875,-0.762451171875,1.032470703125,-36.3399493685159,4.03670679455046,1488055645.46779
-5.0,-1.0,-2.0,-0.09619140625,-0.76806640625,1.034912109375,-36.4633275729432,4.26848371584026,1488055645.51754
-5.0,-1.0,-2.0,-0.09619140625,-0.764892578125,1.060302734375,-35.6949907112227,4.20792149377941,1488055645.56891
-5.0,-1.0,-2.0,-0.09912109375,-0.767822265625,1.0458984375,-36.1612847410862,4.36863004809959,1488055645.62171
-5.0,0.0,-2.0,-0.08154296875,-0.775146484375,1.0439453125,-36.5111231320182,3.58848264940131,1488055645.67105
-6.0,-1.0,-2.0,-0.078857421875,-0.765869140625,1.052734375,-35.9598393696706,3.46637058849149,1488055645.71937
-5.0,-1.0,-2.0,-0.093505859375,-0.760009765625,1.0400390625,-36.0477115922401,4.15181925017975,1488055645.76937
-5.0,-1.0,-2.0,-0.091552734375,-0.770263671875,1.047119140625,-36.2342243729824,4.02869411214182,1488055645.82062
-5.0,-1.0,-2.0,-0.10302734375,-0.76513671875,1.048828125,-35.9804538453397,4.53737648746806,1488055645.87098
-5.0,-1.0,-2.0,-0.094970703125,-0.759033203125,1.0537109375,-35.6569737539616,4.18267993114337,1488055645.92113
-5.0,-1.0,-2.0,-0.0966796875,-0.76806640625,1.031494140625,-36.5519839752437,4.29918667608442,1488055645.97239
-5.0,-1.0,-2.0,-0.09619140625,-0.761962890625,1.04296875,-36.0352783959944,4.25903896695031,1488055646.02511
-5.0,-1.0,-2.0,-0.102294921875,-0.766845703125,1.052734375,-35.942767768077,4.49091117107591,1488055646.07458
-5.0,-1.0,-2.0,-0.09716796875,-0.768310546875,1.052490234375,-36.0134704697708,4.26451065717528,1488055646.12543
-5.0,-1.0,-2.0,-0.09619140625,-0.766845703125,1.034423828125,-36.4325868929025,4.2721806925077,1488055646.17204
-5.0,-1.0,-2.0,-0.096435546875,-0.768310546875,1.062255859375,-35.7659517503652,4.20706953294048,1488055646.22374
-5.0,-1.0,-2.0,-0.096923828125,-0.763916015625,1.0458984375,-36.027495327903,4.27973517560136,1488055646.27417
-5.0,-1.0,-2.0,-0.09814453125,-0.76513671875,1.050048828125,-35.9610965457628,4.31990068319735,1488055646.32358
-5.0,-1.0,-2.0,-0.100830078125,-0.761474609375,1.051025390625,-35.7989626169864,4.44228121825626,1488055646.37151
-5.0,-1.0,-2.0,-0.1005859375,-0.7685546875,1.03759765625,-36.3994881873868,4.45429301168281,1488055646.4236
-5.0,0.0,-2.0,-0.091552734375,-0.76806640625,1.051513671875,-36.0428508792932,4.02177029879187,1488055646.56639
-5.0,-1.0,-2.0,-0.09423828125,-0.773193359375,1.0458984375,-36.3634606186135,4.14406005445258,1488055646.61275
-5.0,-1.0,-2.0,-0.09521484375,-0.770263671875,1.04833984375,-36.1942138776842,4.18612316017025,1488055646.66225
-5.0,-1.0,-2.0,-0.078857421875,-0.7626953125,1.046875,-35.9979033526586,3.48400371472802,1488055646.71051
-5.0,-1.0,-2.0,-0.08740234375,-0.76171875,1.03955078125,-36.1355055600602,3.8798228648093,1488055646.76048
-5.0,-2.0,-2.0,-0.0927734375,-0.7587890625,1.05126953125,-35.7157304203249,4.09290873220897,1488055646.81179
-5.0,-1.0,-1.0,-0.080810546875,-0.755615234375,1.04296875,-35.8413381178507,3.59031700296089,1488055646.86221
-5.0,-1.0,-2.0,-0.095458984375,-0.75146484375,1.062255859375,-35.1679244240447,4.19587442462798,1488055646.92462
-5.0,-1.0,-2.0,-0.085693359375,-0.765380859375,1.03125,-36.488046928171,3.81749700363237,1488055646.98242
-5.0,-1.0,-2.0,-0.095947265625,-0.759521484375,1.04736328125,-35.8349700750479,4.24134516002584,1488055647.03312
-5.0,-1.0,-2.0,-0.081298828125,-0.76513671875,1.043701171875,-36.1625245691313,3.59469502430239,1488055647.08268
-5.0,-1.0,-2.0,-0.099365234375,-0.75927734375,1.04345703125,-35.9187682636138,4.40305533747921,1488055647.1309
-5.0,-1.0,-2.0,-0.09521484375,-0.763671875,1.043212890625,-36.0923568676959,4.21203854266914,1488055647.18118
-5.0,0.0,-2.0,-0.093017578125,-0.7626953125,1.056640625,-35.7172968899059,4.08280008747479,1488055647.23281
-5.0,-1.0,-2.0,-0.104736328125,-0.76806640625,1.04150390625,-36.2696617242834,4.62712819551402,1488055647.28327
-5.0,-1.0,-2.0,-0.108642578125,-0.759521484375,1.06201171875,-35.4303055143957,4.7565719685781,1488055647.33606
-5.0,-1.0,-2.0,-0.108642578125,-0.766357421875,1.055419921875,-35.8405588855718,4.76147730317094,1488055647.38803
-5.0,-1.0,-2.0,-0.09228515625,-0.765869140625,1.052490234375,-35.9380613931054,4.05540614986746,1488055647.43874
-5.0,-1.0,-2.0,-0.10546875,-0.769287109375,1.033447265625,-36.5215327840326,4.68003498402705,1488055647.48842
-5.0,-1.0,-2.0,-0.093994140625,-0.78369140625,1.08251953125,-35.8005592136838,4.02314408048705,1488055647.53634
-5.0,-1.0,-2.0,-0.10205078125,-0.778564453125,1.031494140625,-36.9111575510325,4.51504309548461,1488055647.58317
-6.0,-1.0,-2.0,-0.09228515625,-0.761474609375,1.0400390625,-36.1030553373145,4.09506388836195,1488055647.63473
-5.0,-1.0,-2.0,-0.09521484375,-0.757080078125,1.05908203125,-35.4498793052936,4.18304255130728,1488055647.68538
-5.0,-1.0,-2.0,-0.093994140625,-0.75244140625,1.060791015625,-35.2432236563749,4.13370946068182,1488055647.8223
-5.0,-1.0,-2.0,-0.1015625,-0.76171875,1.048583984375,-35.8685274420553,4.48072072150854,1488055647.87069
-5.0,-1.0,-2.0,-0.0966796875,-0.762939453125,1.046630859375,-35.974314638125,4.26894222227454,1488055647.91996
-5.0,-1.0,-2.0,-0.09326171875,-0.76123046875,1.057861328125,-35.6334674739741,4.0930607419401,1488055647.97083
-5.0,-1.0,-2.0,-0.094970703125,-0.766845703125,1.036376953125,-36.384348838844,4.21304539523654,1488055648.02126
-5.0,-1.0,-2.0,-0.097900390625,-0.7685546875,1.040771484375,-36.3233865288799,4.32730822826053,1488055648.07185
-5.0,-1.0,-2.0,-0.09814453125,-0.76025390625,1.047607421875,-35.8496584149914,4.33601287809927,1488055648.12342
-5.0,-2.0,-2.0,-0.0966796875,-0.76953125,1.04638671875,-36.2152658866475,4.25683574442666,1488055648.17403
-5.0,-1.0,-2.0,-0.091796875,-0.765869140625,1.06201171875,-35.6961292233583,4.01034120852228,1488055648.22607
-5.0,-1.0,-2.0,-0.09716796875,-0.7744140625,1.040283203125,-36.5458385526205,4.28483568952675,1488055648.27095
-5.0,-1.0,-2.0,-0.0947265625,-0.76708984375,1.0576171875,-35.8446581123987,4.14687374694664,1488055648.32156
-5.0,-1.0,-2.0,-0.094482421875,-0.763916015625,1.051025390625,-35.9011597205908,4.15905947243818,1488055648.37318
-5.0,-1.0,-2.0,-0.100830078125,-0.76171875,1.0478515625,-35.8891814198978,4.45056445795437,1488055648.42393
-5.0,-1.0,-2.0,-0.09423828125,-0.76171875,1.04931640625,-35.867271737601,4.15687519665106,1488055648.47352
-5.0,-1.0,-2.0,-0.093505859375,-0.7626953125,1.043212890625,-36.061471076119,4.13854201389481,1488055648.52191
-6.0,-1.0,-2.0,-0.09375,-0.762451171875,1.048095703125,-35.925977206695,4.13718274312692,1488055648.57657
-5.0,-2.0,-2.0,-0.09716796875,-0.780517578125,1.04638671875,-36.6020679847434,4.25690435731185,1488055648.62835
-5.0,-1.0,-2.0,-0.09423828125,-0.76318359375,1.0419921875,-36.1088879252195,4.1730869198792,1488055648.6765
-5.0,-1.0,-2.0,-0.10498046875,-0.770263671875,1.0478515625,-36.1827424892813,4.61509104372017,1488055648.72693
-5.0,-1.0,-2.0,-0.08984375,-0.76513671875,1.050048828125,-35.9802162967456,3.95574916996434,1488055648.77841
-5.0,-1.0,-2.0,-0.09130859375,-0.763427734375,1.04931640625,-35.9349286007663,4.02496965681111,1488055648.82907
-5.0,-1.0,-2.0,-0.09619140625,-0.778564453125,1.03955078125,-36.7140051920363,4.2357590757771,1488055648.87939
-5.0,-1.0,-2.0,-0.091796875,-0.765380859375,1.060791015625,-35.7098084570807,4.01423938895465,1488055648.93105
-5.0,-1.0,-2.0,-0.078857421875,-0.7626953125,1.04736328125,-35.9852712588723,3.48294501216484,1488055648.98169
-5.0,-1.0,-2.0,-0.10009765625,-0.751708984375,1.048095703125,-35.5255233325651,4.43768255471033,1488055649.16296
-5.0,-1.0,-2.0,-0.0986328125,-0.77099609375,1.061279296875,-35.8805014843583,4.30000417085054,1488055649.21127
-5.0,-1.0,-2.0,-0.1025390625,-0.76220703125,1.047119140625,-35.9212044399531,4.52674854051096,1488055649.26084
-5.0,-1.0,-2.0,-0.107421875,-0.778564453125,1.05029296875,-36.4064022270443,4.69715128551298,1488055649.3116
-6.0,-1.0,-2.0,-0.09765625,-0.751953125,1.057861328125,-35.2914060392224,4.30297739802649,1488055649.36192
-5.0,-1.0,-2.0,-0.09228515625,-0.769775390625,1.05078125,-36.1206712086362,4.05254153233559,1488055649.41233
-5.0,-1.0,-2.0,-0.099609375,-0.7626953125,1.056640625,-35.7019830982602,4.37104795362157,1488055649.46673
-5.0,-2.0,-2.0,-0.0810546875,-0.77099609375,1.044189453125,-36.3587716810097,3.57328230396918,1488055649.51737
-5.0,-1.0,-2.0,-0.1005859375,-0.761474609375,1.0361328125,-36.1847671173999,4.47286191666782,1488055649.56922
-5.0,-1.0,-2.0,-0.097412109375,-0.763427734375,1.04833984375,-35.9459357693199,4.29564781067306,1488055649.61763
-5.0,-1.0,-2.0,-0.0966796875,-0.763671875,1.04736328125,-35.9815577036906,4.26558449150312,1488055649.66779
-5.0,-1.0,-2.0,-0.0859375,-0.768310546875,1.05517578125,-35.9695996915392,3.76688887587274,1488055649.71925
-5.0,-1.0,-2.0,-0.101318359375,-0.780517578125,1.042236328125,-36.6998744982397,4.44930580126255,1488055649.76956
-6.0,0.0,-2.0,-0.09619140625,-0.767333984375,1.052978515625,-35.9685924545674,4.22239125906904,1488055649.81999
-5.0,-1.0,-2.0,-0.08740234375,-0.7646484375,1.04296875,-36.1513119762963,3.8663973557855,1488055649.87142
-5.0,-1.0,-2.0,-0.093505859375,-0.766845703125,1.03125,-36.5225343210989,4.16153665627427,1488055649.92232
-5.0,-1.0,-2.0,-0.100341796875,-0.752685546875,1.0478515625,-35.5663676198724,4.44718836057666,1488055649.97418
-5.0,-1.0,-2.0,-0.07861328125,-0.755126953125,1.041015625,-35.8788083861373,3.49800083958167,1488055650.02238
-5.0,-1.0,-2.0,-0.0888671875,-0.763671875,1.050048828125,-35.9301709354641,3.91547625060654,1488055650.07223
-5.0,-1.0,-2.0,-0.09521484375,-0.767333984375,1.0439453125,-36.2039201821082,4.20310901889371,1488055650.12374
-5.0,-1.0,-2.0,-0.1083984375,-0.772216796875,1.05126953125,-36.1549410331018,4.75044907007001,1488055650.17422
-5.0,-1.0,-2.0,-0.100830078125,-0.77001953125,1.052490234375,-36.0651911290742,4.42119906479855,1488055650.36721
-5.0,-1.0,-2.0,-0.091796875,-0.77099609375,1.05322265625,-36.1021682905076,4.02288699190185,1488055650.41806
-5.0,-1.0,-2.0,-0.09716796875,-0.76318359375,1.051513671875,-35.8562444825353,4.27695894272662,1488055650.59296
-5.0,-1.0,-2.0,-0.08935546875,-0.764404296875,1.043212890625,-36.1319574048274,3.95236621924526,1488055650.64464
-5.0,-2.0,-2.0,-0.0908203125,-0.760498046875,1.05322265625,-35.7311648380689,3.99908178678427,1488055650.6929
-5.0,-1.0,-2.0,-0.09130859375,-0.7626953125,1.052490234375,-35.8272549358267,4.01837109639215,1488055650.93785
-5.0,-1.0,-2.0,-0.087646484375,-0.769775390625,1.056396484375,-35.9866008660426,3.83615806830217,1488055650.99148
-5.0,-1.0,-2.0,-0.091796875,-0.76611328125,1.042236328125,-36.212785221658,4.05929776419071,1488055651.15913
-5.0,-1.0,-2.0,-0.099609375,-0.771240234375,1.047607421875,-36.2371883437895,4.37863229245561,1488055651.21912
-5.0,-1.0,-2.0,-0.091064453125,-0.76220703125,1.0478515625,-35.929655904849,4.02011814085268,1488055651.27032
-5.0,-2.0,-2.0,-0.091796875,-0.779296875,1.05615234375,-36.3193344013655,4.00065740130433,1488055651.32092
-5.0,-1.0,-2.0,-0.089599609375,-0.7626953125,1.047607421875,-35.9566488138796,3.95538474969351,1488055651.37252
-5.0,-1.0,-2.0,-0.0947265625,-0.7685546875,1.060302734375,-35.8281209217153,4.13729941388227,1488055651.42066
-6.0,-1.0,-2.0,-0.09521484375,-0.7666015625,1.05029296875,-36.0138585980547,4.1880091165588,1488055651.47085
-5.0,-1.0,-2.0,-0.096923828125,-0.7646484375,1.05224609375,-35.8902076934897,4.26150311557346,1488055651.52228
-5.0,-1.0,-2.0,-0.0888671875,-0.766357421875,1.04833984375,-36.0698790955029,3.91487108489165,1488055651.57528
-5.0,-1.0,-2.0,-0.109130859375,-0.77197265625,1.05029296875,-36.1694602325473,4.78580015838985,1488055651.62122
-5.0,-1.0,-2.0,-0.09130859375,-0.765380859375,1.052734375,-35.9166191582163,4.01290860372567,1488055651.66927
-5.0,-1.0,-2.0,-0.0947265625,-0.763427734375,1.050048828125,-35.9082892737787,4.17321554638256,1488055651.71962
-5.0,-1.0,-2.0,-0.095947265625,-0.7646484375,1.0458984375,-36.0559445752835,4.23536425611558,1488055651.77331
-5.0,-1.0,-2.0,-0.0908203125,-0.76171875,1.046142578125,-35.9568658965446,4.01452999166101,1488055651.82383
-5.0,-1.0,-2.0,-0.0927734375,-0.76806640625,1.040283203125,-36.3309753650362,4.10364417796268,1488055651.874
-5.0,-1.0,-2.0,-0.0830078125,-0.76416015625,1.04443359375,-36.1051585323836,3.67001550490855,1488055651.92558
-5.0,-1.0,-2.0,-0.109375,-0.758544921875,1.038330078125,-35.9992873378892,4.86174223379671,1488055651.97164
-6.0,1.0,-2.0,-0.09716796875,-0.76220703125,1.051513671875,-35.8214230613927,4.27884021746541,1488055652.02287
-5.0,-1.0,-2.0,-0.087890625,-0.76171875,1.061279296875,-35.5756734675559,3.84905674505845,1488055652.07344
-5.0,-1.0,-2.0,-0.109130859375,-0.76513671875,1.060791015625,-35.6595128364693,4.76954549931195,1488055652.1235
-5.0,-1.0,-2.0,-0.099365234375,-0.76904296875,1.05126953125,-36.065528603906,4.36242212055241,1488055652.24345
-5.0,-1.0,-2.0,-0.090087890625,-0.76708984375,1.042724609375,-36.2387606603723,3.98098980373709,1488055652.29366
-5.0,-1.0,-2.0,-0.10107421875,-0.76513671875,1.0419921875,-36.1620005375067,4.47062810830072,1488055652.35584
-5.0,-1.0,-2.0,-0.08056640625,-0.7705078125,1.044677734375,-36.3297180931174,3.55153080717674,1488055652.53518
-5.0,-1.0,-2.0,-0.097900390625,-0.764892578125,1.04541015625,-36.0725917821877,4.32208780027458,1488055652.58528
-5.0,-1.0,-2.0,-0.09326171875,-0.767578125,1.05029296875,-36.0530690854896,4.1005874258559,1488055652.75916
-5.0,-1.0,-2.0,-0.0849609375,-0.763916015625,1.048828125,-35.9786727524328,3.74629440341495,1488055652.80751
-6.0,-1.0,-2.0,-0.108154296875,-0.76513671875,1.050537109375,-35.9233186252154,4.75711893906665,1488055652.85685
-5.0,-1.0,-2.0,-0.09814453125,-0.76953125,1.0517578125,-36.0732313990616,4.30678502348413,1488055653.03498
-5.0,-1.0,-2.0,-0.0927734375,-0.76611328125,1.0517578125,-35.964448373335,4.07819137957463,1488055653.08485
-5.0,-1.0,-2.0,-0.0966796875,-0.764892578125,1.0615234375,-35.6628870683005,4.22601515802219,1488055653.2521
-5.0,0.0,-2.0,-0.095703125,-0.76806640625,1.048828125,-36.102499937698,4.21043500630691,1488055653.30316
-5.0,-1.0,-2.0,-0.103515625,-0.7666015625,1.034423828125,-36.4053354271316,4.59664568838973,1488055653.35328
-5.0,-1.0,-2.0,-0.094970703125,-0.779296875,1.03466796875,-36.8710903378029,4.19334346636641,1488055653.40264
-5.0,-1.0,-2.0,-0.095703125,-0.767822265625,1.043701171875,-36.2264701549846,4.22428482232911,1488055653.45048
-5.0,-1.0,-2.0,-0.09716796875,-0.764404296875,1.042724609375,-36.1264991834144,4.29798984374243,1488055653.50047
-5.0,-1.0,-2.0,-0.093505859375,-0.76708984375,1.0478515625,-36.0981181398654,4.11841171447266,1488055653.55163
-5.0,-1.0,-2.0,-0.095458984375,-0.76220703125,1.033447265625,-36.294006820352,4.25142592374999,1488055653.60164
-5.0,-1.0,-2.0,-0.093994140625,-0.764404296875,1.044921875,-36.0770894386158,4.15243029491526,1488055653.65697
-5.0,-1.0,-2.0,-0.095458984375,-0.765625,1.044189453125,-36.1361469758857,4.21648876419723,1488055653.70849
-5.0,-2.0,-2.0,-0.095703125,-0.7626953125,1.053466796875,-35.7922423258656,4.20853720999541,1488055653.75894
-5.0,-1.0,-2.0,-0.09521484375,-0.76708984375,1.05224609375,-35.9810007083929,4.18203005811643,1488055653.80833
-5.0,-1.0,-2.0,-0.092529296875,-0.7666015625,1.033935546875,-36.4454614695287,4.1118135150007,1488055653.85663
-5.0,-1.0,-2.0,-0.093505859375,-0.7626953125,1.047607421875,-35.947842553354,4.12724306985279,1488055653.90322
-5.0,-1.0,-2.0,-0.1015625,-0.773193359375,1.051513671875,-36.2007150933315,4.44948273809194,1488055653.95471
-5.0,-1.0,-2.0,-0.10498046875,-0.764404296875,1.05712890625,-35.7371031774901,4.60084387222511,1488055654.00517
-5.0,-1.0,-2.0,-0.095458984375,-0.775390625,1.036865234375,-36.6740508039235,4.21673075971082,1488055654.17028
-5.0,-1.0,-2.0,-0.107666015625,-0.763671875,1.048828125,-35.9162975346703,4.74389298426141,1488055654.21837
-5.0,-1.0,-2.0,-0.106689453125,-0.756103515625,1.04638671875,-35.710781273993,4.72433112082051,1488055654.26792
-5.0,-1.0,-2.0,-0.09423828125,-0.76708984375,1.050537109375,-36.0271945561584,4.14366522747967,1488055654.31888
-5.0,-2.0,-2.0,-0.098388671875,-0.750732421875,1.056640625,-35.2767196720164,4.34079833966676,1488055654.36916
-5.0,-1.0,-2.0,-0.096923828125,-0.7509765625,1.040771484375,-35.6953143807915,4.31877163417429,1488055654.41977
-6.0,-1.0,-2.0,-0.09521484375,-0.765869140625,1.044921875,-36.1264493839331,4.20336601224844,1488055654.47128
-5.0,-1.0,-2.0,-0.09619140625,-0.76416015625,1.044921875,-36.0632040630573,4.24961996581385,1488055654.52478
-5.0,-1.0,-2.0,-0.099365234375,-0.765625,1.04248046875,-36.1710080893735,4.39302606791274,1488055654.57652
-5.0,-1.0,-2.0,-0.09716796875,-0.776611328125,1.043701171875,-36.5343645482087,4.27153341848872,1488055654.62138
